Event_ID,Date,Country,Reason,Action_Summary,Action_Level,Action_Classification,Status,Type,Device,Source,manufacturer_name,device_name
3caef7cd-4710-463e-a585-edd498a27e83,26/02/19,MEX,explosion detected in defibrillator,terminated,Public Recall,Class 1,open,recall,defibrillator,TGA,GlobalMed,defibrillator
58063699-b413-4af6-bb0b-3dc3db7a6a9e,14/08/20,MEX,explosion detected in infusion pump,terminated,Hospital,Class 1,open,field safety,infusion pump,CDSCO,GlobalMed,infusion pump
5f29fa0b-f532-486f-9a7a-3b366f404731,25/02/22,,infection detected in infusion puqp,recall,Healthcare Professional,Class 1,,safety alert,infusion pump,FDA,MediNova,infusion pump
e9772b8b-6f36-4b7c-95ad-1c9824bba08c,14/05/19,JPN,performance issue detected in diagnostic monitor,terminated,Sponsor Control,Class 2,classified,recall,diagnostic monitor,TGA,MediNova,diagnostic monitor
7f487a2c-4e13-4f28-84f9-1267b7b42a91,25/04/23,IND,manufacturing defect detected in laser therapy unit,terminated,Hospital,Class 2,classified,safety alert,laser therapy unit,Health Canada,BioCare,laser therapy unit
d8d13ecf-8d37-47fb-8682-b231f8584b28,05/08/16,CAN,explosion detected in surgical implant,terminated,Healthcare Professional,Class 1,terminated,safety alert,surgical implant,EMA,MediNova,surgical implant
23187f62-f918-45f2-a987-defbe8ce1977,06/04/23,AUS,manufacturing defect detected in diagnostic monitor,recall,Wholesale,Class 2,open,safety alert,diagnostic monitor,FDA,MediNova,diagnostic monitor
4f4c61f5-7d71-414e-9557-453b6e97890c,04/11/23,CAN,paperwork detected in disposable glove,recall,Retail,Class 3,terminated,field safety,disposable glove,EMA,MediNova,disposable glove
36d5f10f-d059-40ec-a059-b32388078a24,24/10/19,JPN,software error detected in laser therapy unit,terminated,Wholesale,Class 2,open,recall,laser therapy unit,Health Canada,GlobalMed,laser therapy unit
ab68f241-0335-47f8-af02-e31139611cef,02/07/18,IND,packaging detected in catheter,software update,Sponsor Control,Class 3,classified,safety alert,catheter,CDSCO,BioCare,catheter
9e1d8c67-58af-4ba8-8fea-8a62e0cd96e3,18/01/20,MEX,explosion detected in defibrillator,recall,Hospital,Class 1,classified,field safety,defibrillator,EMA,GlobalMed,defibrillator
38715e38-ef4b-48b1-a7f0-4cddb671f143,20/05/25,,quality problem detejted in laser therapy unit,software update,Hospital,Class 2,,recall,laser therapy unit,CDSCO,BioCare,laser therapy unit
f1be61d1-3ed5-4fa5-acf7-bc9735d7dfd3,08/02/21,CAN,packaging detected in syringe,recall,Wholesale,Class 3,classified,field safety,syringe,FDA,MediNova,syringe
ce2045dc-35f9-412d-97d9-2505dbfc26d4,29/07/17,IND,serious injury detected in surgical implant,terminated,Healthcare Professional,Class 1,classified,safety alert,surgical implant,FDA,GlobalMed,surgical implant
bcb073b9-e575-4df6-b330-662abbd8fe7e,02/01/23,IND,documentation update detected in catheter,recall,Wholesale,Class 3,terminated,field safety,catheter,CDSCO,MediNova,catheter
1e45bb2c-6d32-4e53-bc0d-d11f57d1cb00,21/01/24,IND,serious injury detected in ventilator,recall,Public Recall,Class 1,open,recall,ventilator,Health Canada,BioCare,ventilator
636ea729-4cf6-4a49-93a8-0404c788c2a8,11/06/18,USA,documentation update detected in disposable glove,software update,Sponsor Control,Class 3,terminated,recall,disposable glove,EMA,BioCare,disposable glove
a1bde69b-2b11-4daa-9473-289d35bac7f4,29/04/19,GBR,serious injury detected in defibrillator,terminated,Public Recall,Class 1,open,field safety,defibrillator,Health Canada,BioCare,defibrillator
3c203309-9b4e-41a0-890d-206665c1729f,28/09/17,MEX,serious injury detected in cardiac pacemaker,terminated,Healthcare Professional,Class 1,open,field safety,cardiac pacemaker,MHRA,GlobalMed,cardiac pacemaker
d630016f-3e49-466b-89f2-345b193285aa,03/04/25,CHN,cosmetic defect detected in bandage,software update,Retail,Class 3,classified,recall,bandage,TGA,BioCare,bandage
1c095336-3d9d-4ce9-a4b9-2141cd0a1fce,19/08/25,CAN,documentation update detected in syringe,software update,Retail,Class 3,classified,recall,syringe,MHRA,BioCare,syringe
1c37860a-789b-48c1-af9f-0c0c3133fba6,11/08/20,JPN,implant detected in cardiac pacemaker,terminated,Healthcare Professional,Class 1,classified,field safety,cardiac pacemaker,EMA,BioCare,cardiac pacemaker
27674c53-4671-4678-9fe8-518ee7e77637,14/06/18,,software error dethcted in diagnostic monitor,software update,Sponsor Control,Class 2,,safety alert,diagnostic monitor,CDSCO,BioCare,diagnostic monitor
0e582245-3acf-4b4a-90dd-5a834aa46dc1,25/07/23,CAN,implant detected in ventilator,recall,Healthcare Professional,Class 1,open,safety alert,ventilator,MHRA,GlobalMed,ventilator
556243b2-eba3-454a-9911-382047ecedd8,04/04/16,BRA,serious injury detected in surgical implant,terminated,Public Recall,Class 1,open,field safety,surgical implant,EMA,MediNova,surgical implant
64dfdbe0-7c53-4679-8e90-442967b1a9f7,07/09/22,USA,documentation update detected in disposable glove,software update,Sponsor Control,Class 3,terminated,recall,disposable glove,MHRA,BioCare,disposable glove
2e2711a9-0ddf-4981-8f52-c41d92c7181f,13/05/19,DEU,paperwork detected in syringe,recall,Wholesale,Class 3,open,safety alert,syringe,FDA,MediNova,syringe
c7eb4811-1004-41d4-aa15-1625567baa47,26/08/20,JPN,paperwork detected in dressing,software update,Retail,Class 3,open,field safety,dressing,Health Canada,MediNova,dressing
3f5f23e3-9a04-457a-8ca0-93bb750cdef4,03/06/19,CAN,paperwork detected in bandage,software update,Sponsor Control,Class 3,open,recall,bandage,TGA,GlobalMed,bandage
fc279096-9461-4875-883a-9f3a53703d8f,06/10/18,CAN,explosion detected in surgical implant,recall,Hospital,Class 1,classified,safety alert,surgical implant,FDA,MediNova,surgical implant
ee3c3881-67ed-4691-9075-292de0f4b6d1,20/05/20,MEX,instruction correction detected in bandage,software update,Retail,Class 3,terminated,field safety,bandage,FDA,GlobalMed,bandage
789de5f2-9adc-41ef-9b09-89c4b7fdde94,27/07/22,IND,manufacturing defect detected in diagnostic monitor,terminated,Hospital,Class 2,classified,recall,diagnostic monitor,TGA,BioCare,diagnostic monitor
e3ab1be3-faec-4f38-ba59-72ce59348412,28/05/24,MEX,serious injury detected in surgical implant,recall,Public Recall,Class 1,classified,safety alert,surgical implant,MHRA,MediNova,surgical implant
e1c6c7db-2582-4c5b-a964-6c03e270816e,19/02/16,IND,serious injury detected in cardiac pacemaker,terminated,Public Recall,Class 1,classified,recall,cardiac pacemaker,Health Canada,MediNova,cardiac pacemaker
bd000bba-05d3-4deb-a184-a924dabcff5c,10/09/17,DEU,paperwork detected in catheter,software update,Retail,Class 3,classified,field safety,catheter,FDA,MediNova,catheter
3510edad-d0b8-40f2-a52d-aa8e212cab9b,12/01/16,FRA,implant detected in defibrillator,recall,Healthcare Professional,Class 1,classified,safety alert,defibrillator,TGA,MediNova,defibrillator
0e73d28e-31c4-4585-a64e-977881feba19,26/11/20,FRA,instruction correction detected in bandage,terminated,Retail,Class 3,terminated,safety alert,bandage,CDSCO,MediNova,bandage
89bd727e-67ce-4427-a299-2875647a1155,11/08/16,,infection detected in infusion rump,terminated,Healthcare Professional,Class 1,,field safety,infusion pump,EMA,BioCare,infusion pump
05f3b526-ddd5-4d41-a84b-457ad3de2107,05/04/18,MEX,cosmetic defect detected in syringe,software update,Retail,Class 3,terminated,field safety,syringe,CDSCO,MediNova,syringe
3f4d3d81-4cc9-4088-8b27-6ec826c12d4a,06/09/23,MEX,cardiac detected in defibrillator,terminated,Hospital,Class 1,terminated,recall,defibrillator,FDA,BioCare,defibrillator
9236c38f-8140-4b48-a956-fdf1f4844e17,19/07/16,FRA,packaging detected in syringe,software update,Retail,Class 3,terminated,safety alert,syringe,MHRA,BioCare,syringe
719d6bfd-9100-4f4e-81ce-11d66f7e051b,04/10/17,DEU,documentation update detected in bandage,software update,Retail,Class 3,classified,field safety,bandage,Health Canada,BioCare,bandage
05eb4049-2755-4b58-ab99-4290d2801b0a,16/09/18,JPN,implant detected in infusion pump,terminated,Healthcare Professional,Class 1,terminated,recall,infusion pump,Health Canada,GlobalMed,infusion pump
ed6119a7-84a9-4fc3-9a09-1ba66e768a1a,30/10/23,USA,explosion detected in infusion pump,terminated,Healthcare Professional,Class 1,terminated,field safety,infusion pump,Health Canada,BioCare,infusion pump
352f5f5a-a3cb-4203-9043-d6712d281245,09/06/19,USA,packaging detected in catheter,software update,Retail,Class 3,terminated,field safety,catheter,PMDA,BioCare,catheter
290d960a-eb4a-496f-90ba-6558db2ba396,22/08/22,,packaging detected in catheter,software update,Wholesale,Class 3,,field safety,catheter,FDA,MediNova,catheter
c3af08b4-6d87-406e-8a14-237847ad7f3b,18/09/22,DEU,cosmetic defect detected in dressing,software update,Wholesale,Class 3,classified,recall,dressing,TGA,MediNova,dressing
0c5a40a1-eef6-453d-91b9-539b63681379,31/08/23,CHN,manufacturing defect detected in diagnostic monitor,terminated,Sponsor Control,Class 2,terminated,field safety,diagnostic monitor,EMA,GlobalMed,diagnostic monitor
669244a4-01c2-451a-9991-07c5bc85fa5f,10/11/16,FRA,documentation update detected in disposable glove,terminated,Retail,Class 3,terminated,recall,disposable glove,CDSCO,MediNova,disposable glove
1c40c59c-4522-4107-80df-c7236b9c663e,07/05/23,,software error detected in ultrasound mbchine,software update,Wholesale,Class 2,,field safety,ultrasound machine,PMDA,GlobalMed,ultrasound machine
a7fdbdbd-5faf-4032-af0c-8f470faa0775,24/11/17,USA,packaging detected in dressing,recall,Retail,Class 3,open,field safety,dressing,Health Canada,BioCare,dressing
03562bce-97bf-4bf2-b919-29e01297c8b4,02/04/20,JPN,infection detected in cardiac pacemaker,terminated,Public Recall,Class 1,classified,recall,cardiac pacemaker,CDSCO,GlobalMed,cardiac pacemaker
8017aa76-4151-46a9-af94-b5dafc22fe65,30/10/21,,death detected in ventilator,recall,Healthcare Professional,Class 1,,field safety,ventilator,PMDA,MediNova,ventilator
01b2b793-a376-4fc9-a0fd-2111ef37b3b1,16/04/17,MEX,cardiac detected in surgical implant,recall,Hospital,Class 1,classified,safety alert,surgical implant,EMA,MediNova,surgical implant
acdb687c-d5ef-4457-9b0c-c5b4a672c889,08/08/17,,quality problem detected in diagnostic monitor,software update,Wholesale,Class 2,,field safety,diagnostic monitor,Health Canada,MediNova,diagnostic monitor
dccf12f8-0a96-47f8-b02c-e3ed72e1a726,03/01/25,BRA,serious injury detected in infusion pump,terminated,Public Recall,Class 1,terminated,safety alert,infusion pump,Health Canada,BioCare,infusion pump
76828e62-1ff1-4fda-a73f-8887c6bcfefb,18/10/18,BRA,instruction correction detected in dressing,software update,Wholesale,Class 3,open,safety alert,dressing,PMDA,GlobalMed,dressing
66d81867-0c03-4a07-805d-8418f9870d5a,17/11/19,BRA,infection detected in cardiac pacemaker,terminated,Hospital,Class 1,open,field safety,cardiac pacemaker,MHRA,MediNova,cardiac pacemaker
ead3377d-8147-49fc-b3c9-a816897c2e15,01/03/19,DEU,malfunction detected in diagnostic monitor,software update,Sponsor Control,Class 2,classified,safety alert,diagnostic monitor,TGA,BioCare,diagnostic monitor
d58d2975-438d-4869-b0e4-adbc55b21476,02/06/23,CAN,documentation update detected in disposable glove,software update,Sponsor Control,Class 3,terminated,field safety,disposable glove,Health Canada,MediNova,disposable glove
c421d12e-e9f4-4730-9ee1-e69b165cd542,28/05/18,BRA,cardiac detected in infusion pump,recall,Public Recall,Class 1,open,recall,infusion pump,Health Canada,BioCare,infusion pump
600fd23c-c5a0-4d3c-8923-05413a2ae5c4,16/11/21,,implant detected in cardiac pacemaker,recall,Public Recall,Class 1,,recall,cardiac pacemaker,MHRA,BioCare,cardiac pacemaker
38c39adb-ed25-4964-9741-43f96076346f,28/05/16,DEU,packaging detected in catheter,terminated,Wholesale,Class 3,open,safety alert,catheter,CDSCO,GlobalMed,catheter
d53c9be8-2d76-4e07-b637-26cb5b540518,27/06/18,USA,fatal detected in surgical implant,software update,Public Recall,Class 1,terminated,safety alert,surgical implant,TGA,BioCare,surgical implant
15d21559-3156-4f39-9697-c23b1d4a0aff,26/03/22,CHN,packaging detected in dressing,software update,Retail,Class 3,classified,field safety,dressing,PMDA,BioCare,dressing
d22c022f-dbd0-42a9-ba18-94097520b405,08/10/21,BRA,implant detected in infusion pump,recall,Healthcare Professional,Class 1,open,safety alert,infusion pump,TGA,GlobalMed,infusion pump
01ca2f51-fce1-4b24-8d69-7503f72a754f,10/03/22,DEU,cosmetic defect detected in dressing,software update,Wholesale,Class 3,classified,safety alert,dressing,CDSCO,GlobalMed,dressing
2f581451-ef65-4cc1-9936-f7f534108ad3,04/09/22,FRA,paperwork detected in disposable glove,terminated,Sponsor Control,Class 3,classified,safety alert,disposable glove,FDA,GlobalMed,disposable glove
8ea456ec-a44b-441a-8c30-94b9f435fe3e,22/05/21,MEX,explosion detected in cardiac pacemaker,recall,Public Recall,Class 1,terminated,recall,cardiac pacemaker,PMDA,MediNova,cardiac pacemaker
ff6fdc7b-c9d7-4bfb-aa34-f45b9f1a0da9,15/10/21,AUS,fatal detected in ventilator,software update,Public Recall,Class 1,terminated,safety alert,ventilator,MHRA,BioCare,ventilator
c4c526dc-b430-4667-87f5-bd13a4aa47e8,11/04/20,JPN,malfunction detected in laser therapy unit,software update,Hospital,Class 2,classified,recall,laser therapy unit,Health Canada,MediNova,laser therapy unit
b0641a5a-3d46-412c-a688-2ed37c77d321,05/08/24,CAN,cardiac detected in infusion pump,terminated,Public Recall,Class 1,classified,safety alert,infusion pump,FDA,BioCare,infusion pump
ff756549-b996-46df-ae61-3be926b454a9,18/01/18,CAN,performance issue detected in diagnostic monitor,software update,Wholesale,Class 2,classified,safety alert,diagnostic monitor,MHRA,MediNova,diagnostic monitor
d81acc34-8a84-4ba1-a76e-3b9f9f88452c,25/01/17,JPN,paperwork detected in disposable glove,software update,Wholesale,Class 3,open,recall,disposable glove,CDSCO,MediNova,disposable glove
7ec49495-076b-47ac-97b8-2c767d2dde36,14/07/16,MEX,explosion detected in surgical implant,recall,Healthcare Professional,Class 1,open,field safety,surgical implant,FDA,MediNova,surgical implant
7af77f10-bed4-480a-acae-92c3c203a429,24/01/24,MEX,infection detected in defibrillator,terminated,Public Recall,Class 1,terminated,field safety,defibrillator,MHRA,BioCare,defibrillator
42d4d67e-f815-4961-94bf-3849865c70af,30/03/24,GBR,cosmetic defect detected in dressing,software update,Sponsor Control,Class 3,open,field safety,dressing,TGA,BioCare,dressing
a6a0e4a3-0f93-46ec-975a-68518d50e5e1,01/01/18,CHN,packaging detected in bandage,software update,Wholesale,Class 3,terminated,recall,bandage,PMDA,BioCare,bandage
5bc84e59-7778-4330-b5b0-9dba1a8c97ad,04/02/24,,cardixc detected in surgical implant,recall,Hospital,Class 1,,recall,surgical implant,TGA,BioCare,surgical implant
136b4bc1-5183-4d3e-bd34-fb5dbe6ead7a,19/09/17,USA,cardiac detected in infusion pump,terminated,Healthcare Professional,Class 1,terminated,safety alert,infusion pump,MHRA,GlobalMed,infusion pump
54b4041a-e90a-456a-8701-88b06795c5aa,15/08/16,MEX,death detected in ventilator,terminated,Healthcare Professional,Class 1,classified,recall,ventilator,PMDA,GlobalMed,ventilator
fff56dd4-c694-406f-94be-5fc36d3d0b03,09/02/24,CAN,cosmetic defect detected in disposable glove,terminated,Wholesale,Class 3,classified,safety alert,disposable glove,MHRA,MediNova,disposable glove
9605e746-543d-48d5-b829-57d46aa1f409,01/07/19,USA,cardiac detected in infusion pump,recall,Healthcare Professional,Class 1,open,recall,infusion pump,FDA,MediNova,infusion pump
58fcdadf-b01d-4eb6-8eda-ace5f8bd0d83,05/02/23,IND,infection detected in infusion pump,terminated,Healthcare Professional,Class 1,classified,recall,infusion pump,FDA,GlobalMed,infusion pump
2819a98c-9a88-448f-8ff8-2c01297b4e8d,29/12/22,DEU,software error detected in diagnostic monitor,software update,Hospital,Class 2,classified,recall,diagnostic monitor,Health Canada,GlobalMed,diagnostic monitor
2827d5a5-cc4b-4d60-999c-dccefd52f7e9,25/05/17,GBR,manufacturing defect detected in ultrasound machine,terminated,Wholesale,Class 2,open,safety alert,ultrasound machine,Health Canada,MediNova,ultrasound machine
4c4bffad-bf36-4516-9aea-0b71ba43c23a,25/02/21,CHN,performance issue detected in x-ray device,software update,Hospital,Class 2,classified,recall,x-ray device,PMDA,MediNova,x-ray device
0faa03ca-6fd9-45da-a917-2753d2059f57,26/02/25,FRA,packaging detected in syringe,software update,Sponsor Control,Class 3,classified,field safety,syringe,TGA,GlobalMed,syringe
652cff11-6ceb-414f-8118-fbd25ae6890c,16/10/20,,malfunction detected in diagnostic monitor,recall,Hospital,Class 2,,safety alert,diagnostic monitor,TGA,BioCare,diagnostic monitor
9d8d9a73-d7b1-47b8-be43-1e77440996d5,22/02/24,,death detected in ventilator,recall,Hospital,Class 1,,safety alert,ventilator,TGA,BioCare,ventilator
04f45bd9-be45-4b88-a918-0497f256aaae,24/02/21,FRA,documentation update detected in syringe,software update,Sponsor Control,Class 3,open,safety alert,syringe,FDA,BioCare,syringe
c832f2ee-93cb-4b53-a730-8bf2d51d2012,14/11/16,CAN,cosmetic defect detected in bandage,software update,Retail,Class 3,open,field safety,bandage,FDA,BioCare,bandage
a6b60e2a-3eaa-48ac-82eb-ca84a818ddd9,01/06/25,CAN,implant detected in infusion pump,recall,Public Recall,Class 1,classified,field safety,infusion pump,FDA,BioCare,infusion pump
221acdc8-a8f3-4f48-bd58-e38a94744e7b,02/10/19,JPN,implant detected in surgical implant,recall,Public Recall,Class 1,classified,field safety,surgical implant,MHRA,GlobalMed,surgical implant
792dab39-ece1-4980-9309-a1173cad5cae,21/12/20,CHN,fatal detected in cardiac pacemaker,terminated,Public Recall,Class 1,classified,safety alert,cardiac pacemaker,PMDA,MediNova,cardiac pacemaker
9b88c599-119c-4b54-b15c-6ccc56a1e4a1,09/07/18,CAN,fatal detected in infusion pump,recall,Healthcare Professional,Class 1,classified,field safety,infusion pump,PMDA,MediNova,infusion pump
